0	1	282	
1	1	1701	
2	1	6785	
3	1	2362	
4	1	188	
5	1	6127	
6	1	4809	
7	1	3271	
8	1	4064	
9	1	1479	
10	1	4943	
11	1	5952	
12	1	6667	
13	1	202	
14	1	2931	
15	1	3009	
16	1	831	
17	3	1	3239	6747	
18	2	1538	2239	
19	1	669	
20	1	1115	
21	1	4443	
22	1	3176	
23	3	4823	4979	5789	
24	1	2056	
25	1	3804	
26	1	135	
27	1	2381	
28	1	3830	
29	3	1505	1716	2662	
30	1	4404	
31	1	5734	
32	1	942	
33	4	4779	4992	5110	5607	
34	1	5890	
35	1	1468	
36	1	6509	
37	2	1120	4622	
38	1	403	
39	1	6689	
40	1	2046	
41	1	3635	
42	2	2807	4897	
43	1	1820	
44	1	2922	
45	1	5448	
46	1	5010	
47	1	29	
48	1	4845	
49	1	5735	
50	1	1991	
51	1	4224	
52	1	514	
53	1	5763	
54	1	6450	
55	5	3677	6055	6180	6258	6598	
56	1	1305	
57	2	1317	2025	
58	1	2516	
59	1	484	
60	1	4945	
61	1	768	
62	1	5358	
63	1	2772	
64	1	6652	
65	2	4941	5862	
66	1	4993	
67	1	2533	
68	1	1556	
69	1	6168	
70	3	3755	5107	5579	
71	1	5149	
72	2	430	2415	
73	1	6535	
74	1	1251	
75	1	5007	
76	1	3133	
77	1	4295	
78	1	4121	
79	1	1395	
80	1	405	
81	1	3852	
82	1	967	
83	1	3538	
84	1	4697	
85	1	1180	
86	1	1918	
87	2	65	3482	
88	1	583	
89	1	6155	
90	1	2130	
91	11	291	799	964	1793	2140	2220	3185	3197	4237	4320	5156	
92	1	6635	
93	1	2047	
94	2	1376	1388	
95	2	1467	1847	
96	1	4639	
97	1	2101	
98	1	1828	
99	1	4829	
100	1	604	
101	1	1093	
102	1	2820	
103	1	329	
104	1	3372	
105	1	973	
106	1	1745	
107	1	4602	
108	1	1049	
109	2	672	2865	
110	2	1744	4403	
111	2	3933	4171	
112	1	950	
113	1	3577	
114	1	1391	
115	1	5476	
116	1	6179	
117	1	2260	
118	1	64	
119	1	2315	
120	1	6791	
121	3	310	3965	4004	
122	1	5548	
123	1	385	
124	1	4112	
125	1	3471	
126	1	3828	
127	1	1281	
128	1	6039	
129	1	4724	
130	1	6716	
131	1	1305	
132	1	4589	
133	1	802	
134	1	5340	
135	4	1967	2867	4227	6805	
136	1	3421	
137	1	1267	
138	1	6454	
139	1	279	
140	2	2756	3682	
141	1	4560	
142	1	2893	
143	1	6087	
144	1	5004	
145	1	4980	
146	2	406	3617	
147	1	5565	
148	3	2750	2908	2984	
149	1	1690	
150	1	1674	
151	1	885	
152	1	4449	
153	1	5542	
154	1	5930	
155	1	6632	
156	1	4741	
157	1	4540	
158	1	725	
159	1	3175	
160	1	3990	
161	1	3229	
162	1	4298	
163	3	1823	1852	2343	
164	1	3228	
165	1	6256	
166	1	2925	
167	1	3705	
168	1	4335	
169	1	4354	
170	1	3101	
171	1	37	
172	1	4947	
173	1	2311	
174	1	1179	
175	1	407	
176	1	4583	
177	1	3370	
178	1	5586	
179	1	2634	
180	2	3328	3843	
181	1	3542	
182	1	5445	
183	1	6830	
184	2	1240	4196	
185	1	6616	
186	1	6758	
187	1	5415	
188	1	4643	
189	1	2227	
190	1	3129	
191	1	1208	
192	1	3788	
193	1	4334	
194	1	131	
195	1	4975	
196	1	6593	
197	1	3214	
198	1	3844	
199	1	373	
200	1	5262	
201	1	3398	
202	1	5627	
203	1	1373	
204	1	1630	
205	1	4621	
206	1	6124	
207	1	5823	
208	1	5757	
209	4	278	3884	4346	5402	
210	1	522	
211	1	3509	
212	9	588	1291	1914	1927	2067	4012	4083	4106	4489	
213	1	5762	
214	1	1154	
215	1	1137	
216	1	6366	
217	1	3435	
218	1	2508	
219	1	6033	
220	1	642	
221	2	1320	2929	
222	2	1182	5683	
