6 8176 6858 7954 5561 1133 6269
3 7188 5603 17
1 8259
7 5599 2818 1672 1761 4944 765 5949
1 223
1 6855
1 6429
1 5954
1 1897
3 621 3523 2822
1 6067
1 4011
1 4021
3 6212 4242 3115
1 6796
2 4514 3107
2 3855 2513
2 9140 1363
3 1406 2868 9091
2 7264 1020
1 7443
2 3781 8677
1 4218
1 6064
1 226
1 7220
1 5663
5 3572 1004 2117 2001 8937
1 1403
3 1755 5249 47
2 3743 4890
1 3700
2 3721 530
1 8270
2 7588 396
1 3096
1 1290
1 171
4 6025 2712 7999 6772
1 4531
1 7936
1 7630
1 5232
1 2254
1 2927
2 5867 900
1 4521
1 2207
1 5702
1 8270
1 2702
1 867
2 6645 2712
2 8270 546
1 3744
1 9146
2 2712 6318
3 6798 4979 9012
1 9350
1 8281
2 1002 8270
1 628
3 6443 9212 9157
2 900 5142
4 4921 4155 118 708
3 7220 3317 87
2 2784 6241
1 8270
1 9305
1 628
3 5376 6787 2712
1 2941
1 6399
8 6190 1851 3531 295 7249 1238 2095 3118
1 8270
1 7773
1 1058
1 7430
1 6459
1 5506
1 1288
1 6385
2 7589 807
10 3302 8928 3358 964 4670 3102 6181 3991 507 6586
1 1610
4 679 1830 4381 8290
1 2208
3 1620 1440 9190
1 1181
3 5105 4946 1917
1 900
1 1051
2 1183 6835
3 8567 1811 5294
1 3856
2 8536 9089
2 4257 867
1 4087
2 7604 321
2 8129 2486
1 1616
1 3732
1 4978
1 7220
2 819 8923
1 4887
3 2555 8362 7947
1 8580
1 4145
1 3255
1 9292
2 8544 7961
2 2527 6597
1 1805
1 4737
2 7712 1825
2 6895 5412
2 6953 2143
1 8698
1 1153
1 5030
1 5234
2 1948 4291
1 2301
1 9244
1 1325
2 1906 1444
1 7220
1 628
1 5949
1 1902
4 194 2774 1461 1567
1 5981
1 6870
2 4310 7605
2 3992 26
1 8270
2 486 4906
1 2076
1 2338
2 333 1245
2 2569 4126
1 8741
1 7220
1 4247
1 4017
1 1252
1 1935
1 7845
3 1718 1333 3001
1 2814
1 7030
4 3432 3348 607 5949
2 3433 8586
3 5213 9068 6905
1 3813
1 4177
1 4764
2 8846 4394
2 4239 867
3 6040 5894 900
1 8270
1 8270
4 8047 431 1211 1550
1 628
1 6367
2 7422 7285
2 3331 3956
1 7220
1 6442
1 9215
1 5287
1 8270
1 6214
7 4589 4100 1426 3448 1010 8086 6786
1 4095
3 867 6941 1121
2 4303 8270
1 289
2 6192 1546
1 2012
1 7049
1 1560
2 1449 2121
1 3693
1 2553
3 8266 5992 5387
1 867
2 4 711
1 900
1 4607
1 7861
2 4122 7690
2 900 1698
4 6511 4490 5168 5705
1 8902
3 3826 6113 6123
5 6374 3472 2715 5830 2712
1 2598
1 1044
1 8270
1 3242
4 13 5787 9217 3548
1 1722
1 923
1 2712
1 2527
1 4978
1 8385
1 3128
11 773 1647 3372 3089 5455 374 1532 3013 6282 2712 8317
2 4070 379
2 6843 1365
1 911
3 5677 5501 2712
1 4999
1 2843
1 6440
1 4741
1 9267
1 8247
1 8270
1 2176
1 6046
4 3581 1896 1899 5575
1 6438
1 4478
2 5060 8270
2 2336 5092
4 1005 7362 4555 2527
3 4646 4815 5345
2 2624 628
1 2651
2 5503 8270
1 472
1 2222
2 7627 2712
1 1857
2 8072 2712
1 3589
2 8270 900
1 900
3 996 4870 2691
1 923
3 6012 3298 8217
2 4013 5617
2 4607 8270
2 2897 6594
1 7541
2 6757 3869
1 867
