538	5	1964	1332	3697	4247	2787	
539	1	3388	
540	1	5277	
541	1	250	
542	2	2744	3870	
543	1	3281	
544	1	5627	
545	2	2850	7283	
546	1	2966	
547	1	9131	
548	3	7875	8247	8270	
549	1	8270	
550	2	4333	1474	
551	1	2275	
552	1	5427	
553	2	1192	1589	
554	1	4319	
555	1	4978	
556	3	5916	5731	4538	
557	2	2305	2712	
558	4	4370	2339	2575	2712	
559	1	867	
560	3	6809	5107	228	
561	1	2624	
562	2	2527	2989	
563	1	628	
564	1	5906	
565	1	3374	
566	2	6443	2618	
567	1	4042	
568	2	5120	5781	
569	1	8715	
570	1	628	
571	3	6200	7257	4095	
572	1	1809	
573	1	319	
574	1	4847	
575	4	859	3004	947	2782	
576	2	3371	3541	
577	1	1200	
578	1	628	
579	10	5876	3948	8892	1258	5817	1565	7783	4569	251	2459	
580	1	4095	
581	1	9092	
582	1	485	
583	1	88	
584	1	2712	
585	1	3722	
586	2	7183	867	
587	1	2411	
588	3	1947	212	9059	
589	2	5882	900	
590	2	4030	9281	
591	2	6566	8270	
592	1	7220	
593	2	6530	867	
594	1	743	
595	1	900	
596	2	7220	6298	
597	1	6351	
598	5	1125	5111	9157	6255	9221	
599	1	7796	
600	1	8270	
601	2	746	5035	
602	1	2436	
603	3	1515	1769	4191	
604	1	100	
605	2	398	2527	
606	1	3437	
607	1	8270	
608	1	5710	
609	1	867	
610	2	2235	2182	
611	1	817	
612	1	536	
613	1	7762	
614	2	827	8270	
615	1	2712	
616	1	3730	
617	4	2255	3280	2824	5946	
618	1	8214	
619	1	366	
620	1	2837	
621	1	8550	
622	2	8994	3206	
623	12	3764	5956	8639	602	4609	7715	6778	7045	410	8022	4049	4265	
624	1	4607	
625	1	6634	
626	1	6879	
627	3	4135	3708	6382	
628	1	1808	
629	1	6489	
630	1	4978	
631	1	8698	
632	1	4095	
633	2	8651	2709	
634	6	6093	4611	8017	3085	457	5821	
635	2	6670	7845	
636	1	5405	
637	2	7452	2712	
638	1	900	
639	1	900	
640	1	6171	
641	1	8270	
642	1	220	
643	2	9238	2141	
644	7	4779	825	7802	1409	3357	7573	392	
645	1	4208	
646	1	545	
647	1	4607	
648	1	6679	
649	1	698	
650	1	5276	
651	3	3787	1232	6457	
652	1	4651	
653	1	2505	
654	1	3865	
655	1	644	
656	2	2252	8885	
657	2	374	3998	
658	2	4978	867	
659	1	2701	
660	2	3374	900	
661	1	3623	
662	1	8463	
663	1	8281	
664	1	6465	
665	2	2081	2025	
666	1	7290	
667	2	4000	5375	
668	1	6117	
669	7	9028	9064	4078	5761	1446	7658	19	
670	2	7860	8270	
671	4	3890	2556	5510	9243	
672	1	109	
673	1	698	
674	2	6339	1883	
675	5	5517	4522	2789	8942	7111	
676	3	1233	2527	7088	
677	2	780	6908	
678	3	9320	9093	2285	
679	1	8338	
680	2	6725	529	
681	1	8470	
682	1	900	
683	1	4607	
684	2	5184	9345	
685	1	300	
686	1	1485	
687	6	3909	5866	2886	6059	8199	5252	
688	2	1445	2712	
689	3	7134	5976	393	
690	1	7220	
691	2	6238	6915	
692	2	1601	2712	
693	1	3152	
694	2	3227	2374	
695	1	2527	
696	1	4978	
697	1	9191	
698	4	8714	3170	5191	2644	
699	2	4028	8270	
700	1	5453	
701	1	8270	
702	1	3477	
703	2	7220	8645	
704	2	7163	1114	
705	3	6043	2958	4628	
706	3	6126	2136	900	
707	1	2554	
708	1	9163	
709	2	6853	6658	
710	1	5545	
711	1	4143	
712	1	8466	
713	13	5742	5302	6205	2844	2785	1913	7742	2743	9357	5944	3289	9272	449	
714	2	7486	4759	
715	1	6835	
716	1	2712	
717	1	900	
718	1	4426	
719	1	867	
720	5	395	8208	6898	3646	8044	
721	1	934	
722	2	952	759	
723	1	8617	
724	1	900	
725	2	158	6056	
726	1	5475	
727	7	3528	4860	5658	8772	6780	6568	900	
728	1	7220	
729	3	1325	7220	900	
730	1	2712	
731	1	1204	
732	2	2348	6169	
733	3	3038	5717	7778	
734	1	4618	
735	2	8270	4542	
736	1	1766	
737	1	4166	
738	2	1087	836	
739	1	1423	
740	1	9326	
741	1	2712	
742	1	1457	
743	1	3044	
744	1	8270	
745	1	4412	
746	2	867	7796	
747	1	2375	
748	1	7220	
749	2	5835	8358	
750	2	6672	5698	
751	1	6308	
752	1	7220	
753	1	2712	
754	1	1536	
755	2	4605	9335	
756	1	1396	
757	2	2658	5507	
758	1	4095	
759	1	4896	
760	1	6534	
761	1	2498	
762	1	4607	
763	2	1024	8270	
764	1	4978	
765	1	6641	
766	1	1173	
767	2	8578	5640	
768	3	5200	6696	61	
769	1	8270	
770	1	6714	
771	1	8270	
772	2	7571	6606	
773	1	7393	
774	2	3912	8013	
775	2	4095	900	
776	4	2932	395	8590	5949	
777	1	5359	
778	2	6256	1721	
779	2	1466	2746	
780	5	8801	5124	4671	1976	6270	
781	1	4023	
782	2	1765	2712	
783	1	5268	
784	1	7220	
785	2	900	1214	
786	1	8326	
787	1	8645	
788	1	7568	
789	3	2595	687	2329	
790	1	6024	
791	1	8270	
792	1	8270	
793	1	619	
794	1	8809	
795	1	2712	
796	1	4400	
797	1	628	
798	1	7220	
799	1	91	
800	1	4366	
801	2	7252	3746	
802	7	133	1322	2299	5482	953	5571	5533	
803	2	721	928	
804	1	3737	
805	1	8465	
806	1	867	
807	1	4879	
808	4	688	6638	595	7371	
809	1	7220	
810	1	1253	
811	2	6953	3136	
812	1	522	
813	1	2820	
814	1	2154	
815	1	2155	
816	1	273	
817	1	8214	
818	1	8335	
819	2	3190	691	
820	1	9278	
821	1	5701	
822	1	2360	
823	1	1014	
824	1	6542	
825	2	7092	1585	
826	1	5282	
827	1	4095	
828	1	8247	
829	11	8530	6815	8358	8563	5978	7340	3592	2170	8191	6075	8756	
830	2	1390	5374	
831	3	16	7685	3899	
832	1	6304	
833	5	5019	793	2070	9331	9241	
834	1	899	
835	6	9030	8072	3114	3772	5168	1465	
836	1	3757	
837	1	2744	
838	1	5333	
839	1	3137	
840	2	2979	4543	
841	1	2878	
842	1	5388	
843	1	7544	
844	1	7220	
845	1	6088	
846	1	8864	
847	1	2383	
848	1	346	
849	3	7299	1885	6789	
850	2	264	3588	
851	7	2043	2372	8291	2510	378	7479	7642	
852	2	3567	6953	
853	2	4154	8474	
854	1	1785	
855	2	5150	6468	
856	2	6628	7770	
857	1	3111	
858	1	2712	
859	4	4469	3345	2169	8489	
860	5	6727	8439	8817	2733	1629	
861	1	8842	
862	15	9051	5472	4079	7307	5259	6381	2692	1263	285	3687	2072	5931	2032	7904	5634	
863	1	4664	
864	1	4486	
865	2	1777	2712	
866	1	3995	
867	1	4253	
868	5	7193	1597	554	4331	8826	
869	1	1616	
870	4	6494	5396	1213	550	
871	1	4664	
872	2	8270	6953	
873	1	6953	
874	3	7957	5939	4414	
875	1	4070	
876	6	5652	5017	4369	5733	4195	1633	
877	1	8057	
878	1	1560	
879	1	9298	
880	1	7220	
881	1	2712	
882	1	4063	
883	4	8152	3357	8829	557	
884	2	438	821	
885	1	151	
886	1	3087	
887	1	7878	
888	1	5949	
889	1	9332	
890	1	5862	
891	2	5236	6952	
892	1	6728	
893	7	6762	450	3267	8439	4337	5191	5142	
894	1	900	
895	1	404	
896	2	2677	3763	
897	1	6188	
898	1	4751	
899	2	9313	8270	
900	1	7194	
901	1	7606	
902	2	1153	2681	
903	2	4975	8102	
904	1	6659	
905	2	6004	5537	
906	1	8536	
907	1	5038	
908	2	1338	753	
909	3	7156	4465	2527	
910	2	9061	8882	
911	1	2283	
912	1	7534	
913	2	6457	4458	
914	1	900	
915	1	5265	
916	1	2689	
917	2	1762	4687	
918	1	4825	
919	2	6390	5218	
920	1	1038	
921	1	2786	
922	1	900	
923	1	6835	
924	1	1806	
925	1	8270	
926	1	4978	
927	1	2630	
928	3	3013	6282	3372	
929	2	900	8270	
930	2	4617	2712	
931	1	8247	
932	2	8270	7150	
933	1	900	
934	1	2281	
935	1	3366	
936	2	8270	2972	
937	3	5980	8989	5304	
938	1	8633	
939	1	7908	
940	1	6476	
941	1	6539	
942	2	32	5554	
943	1	7220	
944	1	7295	
945	1	867	
946	2	2012	1327	
947	3	1112	6673	1557	
948	3	6282	3496	3812	
949	1	6933	
950	6	9149	3334	7023	1230	112	2527	
951	2	3265	6254	
952	1	3086	
953	1	8270	
954	1	3896	
955	2	4270	2984	
956	1	1914	
957	1	1031	
958	1	6244	
959	1	3367	
960	1	2527	
961	1	7220	
962	1	5632	
963	1	8270	
964	1	91	
965	1	1152	
966	1	4978	
967	1	82	
968	1	2274	
969	1	5504	
970	4	262	3431	2018	5343	
971	7	3807	4703	2512	5177	1307	3068	3178	
972	2	1610	628	
973	3	6007	105	8615	
974	1	3474	
975	2	1859	8270	
976	1	8214	
977	1	1961	
978	1	4055	
979	3	4828	8341	9122	
980	1	1683	
981	1	6706	
982	3	2433	2524	5178	
983	2	8528	4005	
984	1	4095	
985	2	7566	6484	
986	2	248	4480	
987	1	4840	
988	1	2993	
989	1	643	
990	5	7687	9339	5611	2199	543	
991	2	1612	7502	
992	1	6229	
993	1	6351	
994	1	518	
995	1	335	
996	1	6519	
997	1	1451	
998	1	6215	
999	1	4687	
1000	1	7116	
1001	1	8270	
1002	1	900	
1003	3	7052	739	8075	
1004	2	1769	6491	
1005	3	2521	7186	3835	
1006	1	3094	
1007	1	2181	
1008	1	1945	
1009	2	7117	7242	
1010	1	1038	
1011	2	4830	8583	
1012	1	3021	
1013	2	7637	1082	
1014	2	5301	234	
1015	1	1143	
1016	1	2778	
1017	1	1610	
1018	2	6901	2502	
1019	1	911	
1020	2	867	4744	
1021	2	7220	3848	
1022	2	8922	2527	
1023	1	2227	
1024	4	2660	2378	6147	6675	
1025	2	582	7637	
1026	1	734	
1027	1	7549	
1028	1	900	
1029	2	6686	3093	
1030	3	6464	8846	7554	
1031	1	3838	
1032	2	406	545	
1033	1	1153	
1034	3	7241	336	234	
1035	1	3597	
1036	1	7360	
1037	1	3311	
1038	5	1311	7504	7975	8139	8387	
1039	1	6351	
1040	1	5147	
1041	1	5103	
1042	2	7834	791	
1043	1	5301	
1044	3	6557	2226	5932	
1045	1	3140	
1046	1	8746	
1047	2	835	4228	
1048	1	2712	
1049	4	108	2730	5370	8493	
1050	2	7611	2527	
1051	2	1198	1548	
1052	2	7819	889	
1053	1	8270	
1054	1	514	
1055	1	3913	
1056	2	5099	5529	
1057	1	6788	
1058	1	294	
1059	1	628	
1060	6	7711	2409	8821	5524	6931	2627	
1061	1	3626	
1062	2	4016	8270	
1063	2	4642	628	
1064	3	4811	3788	2411	
1065	2	6068	4978	
1066	2	305	6519	
1067	1	3478	
1068	1	7656	
1069	2	385	2712	
1070	2	5023	2527	
1071	1	628	
1072	2	5764	2712	
1073	1	923	
1074	2	8166	9198	
1075	1	7225	
1076	1	2052	
1077	1	4778	
1078	3	8311	1861	7791	
1079	1	7575	
1080	1	7894	
1081	1	1075	
1082	1	5411	
1083	1	6693	
1084	1	303	
1085	1	5297	
1086	2	4095	2323	
1087	1	8037	
1088	1	4272	
1089	3	2478	1503	2630	
1090	2	6070	6775	
1091	2	6651	3384	
1092	5	9289	5302	2742	524	1616	
1093	1	101	
1094	1	4258	
1095	3	9106	7460	3944	
1096	2	9203	1705	
1097	1	5329	
1098	1	8050	
1099	1	545	
1100	3	2578	1172	1183	
1101	1	4722	
1102	4	2822	1262	6191	5422	
1103	1	1454	
1104	1	8988	
1105	1	8270	
1106	16	5473	9205	7572	886	6509	5689	4134	4241	8872	1957	639	261	7937	2353	8879	2482	
1107	1	994	
1108	1	1140	
1109	1	2590	
1110	1	900	
1111	1	688	
1112	1	900	
1113	5	8445	5573	3408	5142	6739	
1114	1	4077	
1115	13	2371	9084	6471	3021	5214	7501	2434	6280	4194	4364	20	4703	4886	
1116	1	3295	
1117	2	8992	2412	
1118	2	5221	1794	
1119	1	7390	
1120	6	3613	37	4219	7952	3652	2712	
1121	3	4806	3710	7697	
1122	1	5296	
1123	1	8964	
1124	1	4208	
1125	1	269	
1126	3	8617	1355	4351	
1127	1	1644	
1128	1	3660	
1129	1	6659	
1130	7	2914	2378	6335	6026	2585	8807	4150	
1131	1	1134	
1132	1	341	
1133	1	4813	
1134	1	923	
1135	1	2520	
1136	6	6549	5922	4792	3668	2712	1689	
1137	5	5182	873	215	1658	7428	
1138	1	7220	
1139	1	7220	
1140	1	867	
1141	2	2415	2479	
1142	3	1730	628	867	
1143	1	8435	
1144	1	4978	
1145	1	5745	
1146	1	1025	
1147	1	2951	
1148	2	6922	5741	
1149	3	8939	8467	8361	
1150	1	3532	
1151	1	2712	
1152	1	2183	
1153	1	4622	
1154	5	1976	6890	8427	1162	214	
1155	1	8996	
1156	1	4095	
1157	2	6179	3753	
1158	1	900	
1159	3	3569	279	2712	
1160	1	808	
1161	1	2838	
1162	1	2573	
1163	2	8441	5444	
1164	2	3818	6752	
1165	5	3049	1589	1647	797	288	
1166	3	7381	6175	8581	
1167	2	6614	977	
1168	1	6585	
1169	1	4095	
1170	6	6110	8770	7789	2712	1330	436	
1171	1	8364	
1172	1	7173	
1173	2	5704	6133	
1174	1	8279	
1175	1	900	
1176	1	2712	
1177	1	3755	
1178	1	7220	
1179	3	7553	174	5515	
1180	2	85	2069	
1181	2	6437	7035	
1182	6	6328	2206	5674	222	8333	1182	
1183	1	2642	
1184	2	5949	6519	
1185	1	7443	
1186	1	1481	
1187	1	4095	
1188	1	4978	
1189	3	2008	5168	7494	
1190	2	900	8270	
1191	1	3385	
1192	1	2448	
1193	1	3351	
1194	1	5267	
1195	2	4568	2190	
1196	1	6543	
1197	4	6373	6332	9120	1624	
1198	4	7481	5710	8255	4281	
1199	1	6556	
1200	3	4539	867	890	
1201	2	2885	2863	
1202	1	8270	
1203	1	1589	
1204	1	2712	
1205	6	554	4025	258	437	3347	3113	
1206	1	8270	
1207	3	4949	1489	7324	
1208	11	590	2056	1225	6243	4313	2284	7480	191	6085	6955	3069	
1209	1	5138	
1210	1	4338	
1211	1	900	
1212	1	8270	
1213	1	1533	
1214	4	5391	4285	3120	6851	
1215	1	7220	
1216	1	2926	
1217	1	900	
1218	2	4244	1129	
1219	2	6976	1458	
1220	1	1478	
1221	7	395	3019	7968	4904	2411	6965	4162	
1222	2	2836	2712	
1223	4	7374	5378	742	5759	
1224	1	8270	
1225	4	9337	7532	8949	3493	
1226	1	867	
1227	1	6156	
1228	1	1976	
1229	1	2998	
1230	1	2147	
1231	1	867	
1232	2	2325	8960	
1233	1	2163	
1234	1	2666	
1235	1	3679	
1236	2	1328	2712	
1237	1	958	
1238	1	7598	
1239	2	1067	8098	
1240	5	868	6266	2437	184	4723	
1241	1	3420	
1242	2	6816	2398	
1243	1	3320	
1244	6	1291	3198	5851	2586	900	1583	
1245	1	7220	
1246	1	4714	
1247	1	5159	
1248	1	2980	
1249	3	8170	8010	3392	
1250	1	5949	
1251	1	74	
1252	1	4346	
1253	4	1558	8747	6273	7700	
1254	2	5003	1195	
1255	1	4095	
1256	1	5728	
1257	1	900	
1258	2	1450	3100	
1259	2	2023	8035	
1260	1	6298	
1261	2	8064	293	
1262	3	3871	900	2057	
1263	1	7390	
1264	3	5252	5348	8881	
1265	1	5612	
1266	1	2712	
1267	1	137	
1268	1	2527	
1269	6	7600	2685	867	770	9163	6624	
1270	1	7320	
1271	1	4315	
1272	2	1955	1616	
1273	1	2527	
1274	7	5309	6091	6572	8596	774	4245	7059	
1275	3	805	2928	7254	
1276	3	4130	7953	8782	
1277	2	4791	7697	
1278	6	774	5242	3505	823	2446	8436	
1279	1	5393	
1280	2	381	4252	
1281	5	5205	127	2124	4726	2705	
1282	1	4978	
1283	1	1962	
1284	1	3026	
1285	1	6100	
1286	3	5196	1300	8812	
1287	1	2702	
1288	1	8219	
1289	1	8359	
1290	2	6061	2022	
1291	3	212	1140	225	
1292	1	2212	
1293	2	3304	3909	
1294	3	6373	5142	1307	
1295	1	5510	
1296	5	463	740	6529	5926	1416	
1297	3	6145	4645	2712	
1298	4	6376	5008	8432	9104	
1299	1	1819	
1300	1	506	
1301	1	6293	
1302	3	6302	4594	2712	
1303	1	7220	
1304	1	278	
1305	9	6655	9257	4235	1615	56	4585	1939	4888	131	
1306	1	8270	
1307	1	3555	
1308	2	4381	2874	
1309	1	7634	
1310	1	4659	
1311	2	8853	8270	
1312	5	5080	3859	395	2578	2411	
1313	2	6754	3946	
1314	1	6534	
1315	1	4350	
1316	1	2197	
1317	1	57	
1318	1	1154	
1319	5	8959	5414	7517	7083	981	
1320	6	221	1783	2164	477	4977	534	
1321	1	7706	
1322	1	9328	
1323	1	900	
1324	1	8270	
1325	1	7220	
1326	1	692	
1327	2	3272	4032	
1328	3	7220	5738	2590	
1329	3	8590	6943	3204	
1330	1	4341	
1331	1	2641	
1332	1	1926	
1333	1	1203	
1334	2	615	2200	
1335	1	4302	
1336	2	900	8309	
