344535030858674176	0
344534250411925504	1
344526567722086401	2
344451441471139841	3
344530032699527169	4
344527732794880000	5
344435511521312768	6
344403552048918528	7
39696223648759809	8
344434823869370369	9
137941309502664705	10
320819582510198784	11
35819337990283265	12
198730177088454657	13
116730707933544448	14
9784864763	15
70194660550787072	16
223136269675397121	17
141803276764061696	18
40558090478682113	19
9361319822	20
9790198173	21
92523346062876672	22
117988955781214208	23
129561557234491392	24
1131748241	25
18517538035	26
52880407301074944	27
18484851250	28
12499310226706433	29
41292781007798272	30
66224938729734144	31
73395233810948096	32
1029883986	33
17519803363	34
27568359657	35
38661223746768896	36
22037515110	37
9823596805361664	38
9007906384	39
899892089	40
1100939725	41
12682457971	42
12504840374	43
19240300602	44
1157656929	45
14708855366	46
20755107354	47
10031278056	48
1180557375	49
3886024462	50
4313077034	51
16851594759	52
1096866484	53
18438882732	54
16863145799	55
14368762939	56
18249942701	57
8320997539	58
16970465764	59
1053780122	60
2246358269	61
9075988436	62
9482211543	63
11126975646	64
1147070486	65
15714188067	66
1088605527	67
2798926884	68
2104790195	69
18951499387	70
10999889574	71
2059552679	72
9934379243	73
1027939859	74
16805527248	75
11975858755	76
1001684458	77
21928926300	78
19280151973	79
1236299656	80
9235628397	81
14085184638	82
16492402314	83
3771606621	84
12539667423	85
2182774380	86
16212773723	87
9502114042	88
8067396052	89
1012241284	90
17931560201	91
4309637854	92
13062591900	93
1152196719	94
908143693	95
9230339095	96
16294272236	97
15606514824	98
15540942595	99
3960614547	100
1123121228	101
3418630779	102
1121411171	103
10309740532	104
9981929529	105
10798063248	106
2434996158	107
11296795489	108
12881721990	109
17848338267	110
8877769176	111
20572499842	112
3167914039	113
12852167993	114
10092983525	115
12546704296	116
956078957	117
11481176042	118
10697052449	119
15928948921	120
950289076	121
15137830260	122
1095158657	123
9024376204	124
1186134265	125
15818197871	126
1128257656	127
2075122497	128
5339462918	129
11101637566	130
15260805214	131
16971909238	132
999575735	133
13792851748	134
1804346395	135
1113411020	136
1447622408	137
9995782198	138
4887447488	139
15127425515	140
12429369995	141
11828292633	142
1146689659	143
13627205407	144
12719647233	145
16879145553	146
19531210866	147
11032338795	148
10756417051	149
1647511128	150
10287858430	151
9837218156	152
10499095989	153
9039835177	154
14823175859	155
17136525554	156
8846318755	157
10345656334	158
3380114179	159
908569967	160
1153898578	161
1152447447	162
8970430614	163
2176055835	164
11243612425	165
9569735298	166
10890128335	167
1066308916	168
20320602200	169
13715632749	170
10350461165	171
1085340802	172
1170839752	173
14432587456	174
6383109707	175
8686788035	176
1048815260	177
10227996805	178
10173388669	179
9056768226	180
11780785110	181
21565398978	182
11601219818	183
19691759220	184
12939669320	185
14132377962	186
1088765499	187
6507938994	188
1006536756	189
1280227796	190
13011593133	191
15599434326	192
981060063	193
22090120160	194
9176462599	195
9640841613	196
14893276184	197
1328825157	198
13978921644	199
1159212247	200
1306459456	201
16226036901	202
5492023417	203
955958280	204
13723471715	205
6649369473	206
3769327952	207
14612651463	208
10919105584	209
16045464179	210
9660038362	211
18947796131	212
3988466921	213
15177751515	214
11644616001	215
10210189118	216
20168508607	217
4455210257	218
9180532191	219
2019453805	220
1149043221	221
3101627253	222
15920775333	223
14949336886	224
13623382692	225
1490346031	226
1150335102	227
16694998244	228
20809614279	229
1891467368	230
2229661580	231
13097619729	232
925285107	233
9167132373	234
8953564119	235
15181665201	236
14849225715	237
15181605246	238
3070025385	239
1071684856	240
1050175689	241
12902857042	242
945402519	243
18040971142	244
18399395162	245
1286075793	246
11830609373	247
11393537374	248
4742576204	249
3686054159	250
3211061177	251
1712623665	252
1148722879	253
16916293114	254
923104994	255
8591478944	256
17817221618	257
11719785760	258
14835008780	259
1199760307	260
21314223975	261
10524071624	262
12361985811	263
1096717727	264
18142497785	265
13945115507	266
9690277464	267
1598903215	268
10063226069	269
8925182464	270
1083253608	271
2662224842	272
12661054855	273
1346827037	274
1149166954	275
9959075904	276
13661590074	277
13050478796	278
8603910298	279
1842243132	280
1082471471	281
9542939078	282
20214899739	283
9076316842	284
9871111976	285
1117685048	286
15918369819	287
18353721168	288
1144398233	289
1131866753	290
8464712915	291
10517889741	292
9391209237	293
5029510734	294
16315751386	295
3333562022	296
16011622014	297
13023459081	298
9954206680	299
14372441379	300
1181710094	301
16710040279	302
10042433705	303
10666126942	304
13069661101	305
13029631759	306
13428041206	307
9289577756	308
2209961035	309
15941599615	310
1078916052	311
2580923345	312
16718624103	313
902252555	314
10579883767	315
9505819092	316
15184005903	317
3285754609	318
2557626393	319
8425918700	320
11024945672	321
7317983851	322
10354511770	323
1107599135	324
1342658148	325
13742531111	326
13721790865	327
10027303670	328
19023868923	329
16116157429	330
11645106767	331
15081207231	332
12579589420	333
11238785083	334
19274887096	335
9565776107	336
1255117419	337
4521002943	338
10036069063	339
15267595554	340
11858731659	341
8806933936	342
12829689976	343
10227000754	344
1156131765	345
1156140434	346
12505012064	347
16951601416	348
3229205534	349
10656325741	350
21107674461	351
1052875775	352
11815720371	353
9440691606	354
1126223188	355
8841544044	356
9438524612	357
1153095273	358
11416873365	359
1108699707	360
11787883783	361
3708315557	362
12703866746	363
18343257751	364
22573635563	365
7762182856	366
9897135728	367
20775101343	368
1147837223	369
17673512733	370
3397703084	371
18487378343	372
15442206856	373
9460035249	374
1202693810	375
4178174509	376
1237682436	377
1302212220	378
8862851465	379
10614112497	380
14936907736	381
10697385508	382
2485235523	383
2051814966	384
9942547943	385
9153914823	386
9496823953	387
4811211391	388
19095478418	389
13421022136	390
13572922132	391
15143731364	392
22473423036	393
1149296709	394
11331845592	395
9058330679	396
9534429625	397
14305999287	398
2081724695	399
18756888255	400
11171475896	401
10866775100	402
16708110493	403
1058688998	404
8648505095	405
16734682075	406
10585615439	407
11858165761	408
16646042930	409
10691215029	410
1097278823	411
10795364819	412
1122132603	413
2106077840	414
9378069028	415
9068000306	416
17442409548	417
9308601879	418
1311817862	419
12577894835	420
6527369404	421
8951782367	422
9509766004	423
9954278408	424
10011682682	425
10803201473	426
18838778469	427
5337719826	428
12505067955	429
8699686176	430
1294160994	431
9030076859	432
1181697352	433
1158158980	434
1120041617	435
1439925812	436
21581803972	437
1021295713	438
1098420793	439
12568369527	440
1153945367	441
956897998	442
15405349181	443
9898013936	444
3848890994	445
18980446639	446
2599314799	447
9399351757	448
19027641675	449
14472069502	450
12255357286	451
10566319365	452
15327548842	453
10664076412	454
3244322788	455
11762840805	456
12634671210	457
11959231057	458
7874137203	459
10369345156	460
1251968615	461
15082611325	462
22320298679	463
1171905870	464
8680109919	465
12888628858	466
12651697661	467
10533010812	468
1170294224	469
12896700084	470
14019860381	471
3370458770	472
4399151881	473
14276074802	474
11741809731	475
11654135329	476
3879123553	477
8903482882	478
12904748595	479
12505623257	480
11676184024	481
8603337620	482
16585073748	483
11607945199	484
21609117432	485
20638723431	486
8625266576	487
17109919088	488
9986631793	489
12505249698	490
12671979990	491
12812201478	492
10806476824	493
7622991307	494
1600018557	495
15128921946	496
21576764705	497
12535053444	498
9743233895	499
17814287162	500
9440578796	501
1541068013	502
3667285997	503
16383996157	504
19067199353	505
1072043814	506
1122750562	507
1687230756	508
2161537039	509
20191619682	510
15002350229	511
10675874749	512
9848248037	513
10313613587	514
1179996058	515
12703029500	516
15566556491	517
8965319293	518
1161718938	519
1080703123	520
1176638588	521
19419665577	522
14395271704	523
11297232284	524
15423519008	525
2223063442	526
8977451453	527
10565841607	528
17225596445	529
11653685295	530
11710851479	531
11729543917	532
18214178001	533
13017742977	534
18321806475	535
12870698898	536
11369495077	537
16805851714	538
22557465561	539
20287828992	540
9063095636	541
14291297135	542
11900257794	543
2007824903	544
13457589267	545
8603794633	546
8868248378	547
1163059758	548
1108691196	549
18396660801	550
2426312726	551
8155841825	552
20701362254	553
11363210848	554
2400754003	555
9147281965	556
13942793661	557
13919715017	558
4311901121	559
9633531653	560
2136055012	561
13781585246	562
2073993100	563
20321766054	564
886153048	565
9073169692	566
10682977126	567
19271925888	568
2228706312	569
2360345840	570
9226795229	571
3076106085	572
12492076176	573
22556265106	574
16735788795	575
15683167716	576
12997473551	577
2136007381	578
8940677085	579
3191162256	580
1313758916	581
15188365020	582
8326615134	583
16763542730	584
12479815679	585
3145438003	586
11287190070	587
21451646884	588
936333127	589
11877153381	590
1084814179	591
1140077904	592
5296563565	593
9697035498	594
886534453	595
1130194738	596
1107913753	597
16348396790	598
7311085281	599
1158121767	600
22100113026	601
16857116802	602
12511924187	603
19649688197	604
12333619619	605
2395076007	606
1094504249	607
17291011350	608
8416838578	609
12906339688	610
9289063820	611
2278033299	612
11637175784	613
1092852533	614
18134167171	615
11701702130	616
9061306135	617
3156547148	618
16978120507	619
1321068276	620
10889838041	621
9064058147	622
19018526655	623
1314679854	624
16191815382	625
3623672641	626
11546221202	627
14575891778	628
3308730923	629
4518772031	630
17856072304	631
2774940298	632
13557409308	633
18116083703	634
8807581916	635
916904188	636
11829824786	637
915997278	638
1325860973	639
6769553486	640
1037797075	641
16738067144	642
10945187351	643
9285504336	644
1054617410	645
1108576636	646
1291394527	647
21212094006	648
8289110464	649
10493707920	650
10935347013	651
15238976785	652
1125422428	653
1704579397	654
2473586829	655
20314626572	656
9900544225	657
4816807863	658
19056101203	659
876909376	660
14777545447	661
18510576613	662
1020039646	663
9212469468	664
11334424682	665
8315140449	666
1341439887	667
15803842132	668
15833506125	669
1133483912	670
15881303950	671
9893087589	672
1287791687	673
7497094356	674
17663409905	675
21534045304	676
11938499290	677
11022665411	678
11723150056	679
9238885206	680
7804866210	681
914596660	682
1315841842	683
21243761983	684
9153640448	685
13986424723	686
11220110204	687
15797878678	688
16486888281	689
1141935362	690
16714642515	691
14890265596	692
1249480313	693
1343853660	694
20412657326	695
3542449085	696
8375855318	697
17495693048	698
1180380462	699
21983387162	700
1085740797	701
2125564209	702
1131026933	703
19679942921	704
21557112015	705
9484969952	706
2848022368	707
10781235885	708
9097836071	709
2394631282	710
2445981304	711
1101633271	712
9248594652	713
21114392199	714
2880880203	715
16189046656	716
981009898	717
18116281069	718
2710914834	719
14666116500	720
11908949238	721
8608314110	722
12368499835	723
1199616086	724
12530040851	725
13926835591	726
12578921548	727
1206655127	728
1128176204	729
14611509345	730
22108882011	731
14042756713	732
16472358163	733
11040990791	734
1082867637	735
1193745893	736
18631809342	737
12580642422	738
1473117087	739
19578409262	740
13503645128	741
21599225110	742
15111767295	743
1071964670	744
8199667521	745
7295942875	746
11211614015	747
1197555994	748
10289295106	749
11000401491	750
19782700328	751
10562116224	752
15586272917	753
16796134171	754
15901423750	755
11275026280	756
20322250920	757
3854945100	758
8679270969	759
8716932720	760
2432142606	761
1288420827	762
1195548789	763
1145521738	764
11320603750	765
11384243382	766
10374835688	767
8911246249	768
1156942770	769
10820045217	770
1149351586	771
14183746713	772
12738978783	773
21986294832	774
2798568370	775
9722277170	776
17897489085	777
9543124149	778
9243729919	779
14674208471	780
2639318083	781
14281089395	782
15031073702	783
1132424672	784
871799691	785
16014904998	786
1173116229	787
11086219714	788
11308705732	789
3538625626	790
1070641165	791
1072267198	792
12648082288	793
16840333129	794
13506009749	795
10648980214	796
2356753818	797
1140202362	798
8288066306	799
5304817138	800
22304155862	801
9939311775	802
19456074228	803
14054440056	804
9762235018	805
3150091218	806
10446446720	807
11275341624	808
1136419270	809
2705598834	810
994419158	811
1940287662	812
21259059947	813
7520641556	814
18225140233	815
1191817751	816
10355542311	817
9479216078	818
14729642375	819
2496635669	820
11263276230	821
17601838763	822
4340460446	823
3763273092	824
21439289551	825
8082311275	826
2630023311	827
959950718	828
10540785486	829
19270336599	830
13863605847	831
22206951876	832
22048216804	833
15606450677	834
9282378839	835
22285093665	836
19830437145	837
4862735908	838
2317466086	839
9016137468	840
12565662309	841
10574585921	842
1102155044	843
1090574880	844
15784063005	845
10135295246	846
14240060617	847
9988528927	848
16109230171	849
10265133471	850
12535787645	851
2359268093	852
9840864274	853
966659437	854
9617250260	855
1249692164	856
17561911048	857
15091133707	858
15296307617	859
14682748196	860
16411011594	861
22088416829	862
5623407102	863
19934428584	864
14904973330	865
22250151028	866
18708066507	867
17916634710	868
7601894429	869
12982826169	870
8240394143	871
1179629040	872
923734234	873
14180340349	874
19631478804	875
9284327873	876
12780258719	877
20170804526	878
8988621384	879
1113116826	880
12993688643	881
9983873568	882
11646001896	883
9717402403	884
13825197757	885
8779664813	886
1127716678	887
10093334352	888
13002219913	889
8992796151	890
16744451421	891
1243153017	892
18103592295	893
1097974707	894
20269030774	895
13807695743	896
12965065230	897
1033448804	898
1151837051	899
12454040311	900
5632422934	901
15817398987	902
8822057612	903
1905189775	904
10264149975	905
10388713014	906
12228226590	907
16698225301	908
9412289919	909
7213194011	910
11523964725	911
10992234223	912
3533632087	913
1171280201	914
1939475011	915
10133860125	916
8922192901	917
16433650523	918
15281379328	919
