23 2.08695652174
13 8.0
22 1.90909090909
2 0.0
42 1.85714285714
14 1.21428571429
410 8.48292682927
492 7.79674796748
3 2.33333333333
112 48.8839285714
4 0.75
1 2.0
2 1.5
2 1.5
11 3.0
97 2.34020618557
2 0.5
110 2.83636363636
31 1.16129032258
63 0.428571428571
3 0.0
46 2.65217391304
8 0.0
4 0.25
85 1.71764705882
2 0.0
226 6.90265486726
48 1.58333333333
6 0.333333333333
7 2.14285714286
0 0
21 1.0
2 0.0
27 2.55555555556
46 2.58695652174
44 5.72727272727
411 4.58394160584
98 7.71428571429
163 4.0245398773
100 2.66
32 0.75
1 2.0
4 1.0
2 0.0
91 1.17582417582
33 5.0
17 3.35294117647
42 1.11904761905
10 0.3
3 2.0
39 3.23076923077
97 10.6597938144
206 2.38349514563
13 0.307692307692
33 8.12121212121
0 0
1053 14.0256410256
24 0.833333333333
134 14.3955223881
88 3.02272727273
6 0.833333333333
12 0.666666666667
5 0.0
11 0.0
3 2.66666666667
1 0.0
12 4.16666666667
10 4.6
23 21.4347826087
29 0.310344827586
12 0.333333333333
507 0.698224852071
3 0.0
45 0.8
30 0.7
1 0.0
16 1.5
27 2.18518518519
57 6.31578947368
3 0.666666666667
7 0.428571428571
4 0.25
40 7.65
70 1.58571428571
15 12.4
46 6.08695652174
15 0.133333333333
0 0
48 0.541666666667
210 28.6047619048
19 0.421052631579
2 0.5
27 0.962962962963
1 0.0
14 1.14285714286
5 0.0
7 0.428571428571
6 0.0
1 0.0
14 0.285714285714
1 0.0
9 0.555555555556
8 1.0
47 2.70212765957
4 0.0
14 3.0
0 0
0 0
2 1.5
38 0.710526315789
23 3.95652173913
83 1.85542168675
8 0.25
6 0.166666666667
1 1.0
41 3.65853658537
1 5.0
30 3.7
85 4.69411764706
19 0.789473684211
149 7.24832214765
18 0.333333333333
11 0.181818181818
7 0.142857142857
9 2.22222222222
14 0.0714285714286
454 3.53964757709
2 0.5
80 0.5125
332 1.38253012048
139 0.877697841727
4 0.25
307 2.4332247557
1 0.0
26 0.769230769231
14 1.57142857143
22 0.727272727273
94 4.63829787234
9 0.555555555556
2 0.0
14 0.428571428571
12 0.75
3 0.0
6 1.0
1 0.0
12 6.75
47 0.808510638298
3 0.333333333333
4 2.25
1 1.0
1 0.0
1 0.0
1 0.0
36 0.333333333333
0 0
387 6.55297157623
0 0
0 0
63 1.73015873016
12 0.916666666667
12 0.0
2 0.0
0 0
1 1.0
23 2.04347826087
3 0.0
2 0.5
101 44.5643564356
170 57.9882352941
0 0
73 2.90410958904
130 2.9
25 2.52
4 1.5
197 3.7614213198
17 8.58823529412
4 2.75
31 1.8064516129
0 0
0 0
6 8.16666666667
8 0.0
1 1.0
2 0.5
0 0
0 0
61 1.22950819672
9 0.888888888889
0 0
1 1.0
171 2.29824561404
42 0.5
5 0.0
1 0.0
0 0
45 0.177777777778
12 5.66666666667
1 0.0
0 0
4 19.5
17 0.411764705882
1 0.0
0 0
0 0
1 0.0
287 46.6202090592
131 12.5419847328
0 0
47 9.3829787234
0 0
16 0.6875
18 5.44444444444
139 10.3741007194
1 0.0
0 0
2 0.0
14 0.928571428571
40 67.675
9 0.111111111111
1 3.0
108 2.81481481481
0 0
1 0.0
0 0
1 0.0
24 1.0
2 0.5
53 1.79245283019
19 15.9473684211
0 0
0 0
43 2.23255813953
8 0.625
5 0.0
40 15.375
7 0.285714285714
1 0.0
0 0
419 2.5369928401
6 1.83333333333
77 5.98701298701
20 0.55
4 1.5
8 0.25
12 2.83333333333
0 0
28 0.857142857143
1 0.0
24 8.33333333333
6 1.33333333333
6 0.166666666667
16 0.1875
1 0.0
1 0.0
2 0.0
25 0.24
1 0.0
4 2.0
61 1.16393442623
17 1.64705882353
25 5.32
3 1.66666666667
9 1.22222222222
9 6.55555555556
3 1.0
9 0.222222222222
1 0.0
0 0
41 2.51219512195
7 4.42857142857
6 3.0
0 0
1433 1.27076064201
47 4.48936170213
19 15.8947368421
89 2.84269662921
23 3.52173913043
15 4.4
16 3.4375
1 0.0
38 0.342105263158
11 1.09090909091
1 0.0
1 0.0
1 0.0
2 0.0
6 2.0
139 9.25179856115
314 5.83757961783
120 1.275
30 13.8
1 0.0
1 0.0
242 10.6033057851
67 2.83582089552
601 17.8635607321
35 250.457142857
783 4.41251596424
126 7.28571428571
8 2.0
81 5.87654320988
197 7.03045685279
186 15.0591397849
11 1.09090909091
232 2.37931034483
3 2.33333333333
13 1.92307692308
12 0.75
9 2.33333333333
10 11.4
2 0.5
3 0.333333333333
170 48.8764705882
27 13.5555555556
6 2.33333333333
1 0.0
7 2.28571428571
5 0.2
38 2.44736842105
32 2.59375
3 2.0
9 0.444444444444
12 4.41666666667
1 0.0
177 3.49717514124
273 12.5164835165
29 34.7931034483
106 0.716981132075
9 7.55555555556
74 2.81081081081
5 3.4
7 28.5714285714
19 5.47368421053
5 11.8
5 0.2
2 5.5
33 0.909090909091
40 0.4
7 1.85714285714
0 0
0 0
131 1.28244274809
13 0.153846153846
22 0.181818181818
6 0.333333333333
1 0.0
117 2.34188034188
1 0.0
33 0.636363636364
0 0
1 1.0
6 0.666666666667
1 0.0
8 0.625
47 1.72340425532
19 0.842105263158
3 0.0
7 0.285714285714
1 0.0
58 0.810344827586
12 1.41666666667
0 0
3 1.66666666667
3 0.0
13 1.07692307692
28 1.17857142857
34 8.97058823529
30 2.63333333333
238 2.48319327731
40 11.075
26 2.19230769231
2 1.5
115 0.582608695652
37 2.7027027027
0 0
5 0.4
9 0.222222222222
1 0.0
6 0.166666666667
8 1.875
3 1.66666666667
0 0
4 7.5
2 4.0
7 0.714285714286
3 1.0
5 0.8
46 3.17391304348
1 0.0
4 5.5
17 1.05882352941
34 1.44117647059
18 0.5
20 3.4
1 0.0
833 8.36614645858
9 1.44444444444
6 0.333333333333
131 16.0687022901
8 19.375
8 3.625
24 0.791666666667
89 0.887640449438
9 0.333333333333
0 0
3 1.33333333333
81 3.97530864198
4 0.0
7 0.714285714286
93 5.9247311828
218 2.10091743119
40 85.9
6 0.166666666667
0 0
6 10.6666666667
3 8.0
8 0.875
19 0.157894736842
0 0
12 0.333333333333
1 0.0
9 1.33333333333
10 29.3
